"id","questions","answers","comments","reviews","class","class2"
"20,271",0,0,0,0,ordinary,ordinary
"20,579",0,0,0,0,ordinary,ordinary
"7,797",0,0,0,0,ordinary,ordinary
"20,269",0,0,0,0,ordinary,ordinary
"19,630",0,0,0,0,ordinary,ordinary
"12,325",0,0,0,0,ordinary,ordinary
"12,327",0,0,0,0,ordinary,ordinary
"20,597",0,0,0,0,ordinary,ordinary
"20,274",0,0,0,0,ordinary,ordinary
"20,276",0,0,0,0,ordinary,ordinary
"9,516",0,0,0,0,ordinary,ordinary
"12,336",0,0,0,0,ordinary,ordinary
"20,607",0,0,0,0,ordinary,ordinary
"8,109",0,0,0,0,ordinary,ordinary
"15,760",0,0,0,0,ordinary,ordinary
"9,521",0,0,0,0,ordinary,ordinary
"20,262",0,0,0,0,ordinary,ordinary
"8,111",0,0,0,0,ordinary,ordinary
"15,743",0,0,0,0,ordinary,ordinary
"9,364",0,0,0,0,ordinary,ordinary
"12,030",0,0,0,0,ordinary,ordinary
"20,621",0,0,0,0,ordinary,ordinary
"20,623",0,0,0,0,ordinary,ordinary
"20,259",0,0,0,0,ordinary,ordinary
"7,406",0,0,0,0,ordinary,ordinary
"12,028",0,0,0,0,ordinary,ordinary
"20,627",0,0,0,0,ordinary,ordinary
"12,369",0,0,0,0,ordinary,ordinary
"20,265",0,0,0,0,ordinary,ordinary
"8,117",0,0,0,0,ordinary,ordinary
"9,537",0,0,0,0,ordinary,ordinary
"9,538",0,0,0,0,ordinary,ordinary
"16,358",0,0,0,0,ordinary,ordinary
"17,613",0,0,0,0,ordinary,ordinary
"12,383",0,0,0,0,ordinary,ordinary
"20,275",0,0,0,0,ordinary,ordinary
"16,710",0,0,0,0,ordinary,ordinary
"9,545",0,0,0,0,ordinary,ordinary
"15,871",0,0,0,0,ordinary,ordinary
"16,419",0,0,0,0,ordinary,ordinary
"9,547",0,0,0,0,ordinary,ordinary
"12,399",0,0,0,0,ordinary,ordinary
"9,549",0,0,0,0,ordinary,ordinary
"20,252",0,0,0,0,ordinary,ordinary
"17,048",0,0,0,0,ordinary,ordinary
"12,407",0,0,0,0,ordinary,ordinary
"12,409",0,0,0,0,ordinary,ordinary
"20,671",0,0,0,0,ordinary,ordinary
"20,669",0,0,0,0,ordinary,ordinary
"20,247",0,0,0,0,ordinary,ordinary
"12,019",0,0,0,0,ordinary,ordinary
"6,833",0,0,0,0,ordinary,ordinary
"20,678",0,0,0,0,ordinary,ordinary
"25,363",0,0,0,0,ordinary,ordinary
"20,692",0,0,0,0,ordinary,ordinary
"20,690",0,0,0,0,ordinary,ordinary
"20,256",0,0,0,0,ordinary,ordinary
"12,433",0,0,0,0,ordinary,ordinary
"16,797",0,0,0,0,ordinary,ordinary
"20,698",0,0,0,0,ordinary,ordinary
"8,027",0,0,0,0,ordinary,ordinary
"20,701",0,0,0,0,ordinary,ordinary
"20,243",0,0,0,0,ordinary,ordinary
"20,704",0,0,0,0,ordinary,ordinary
"20,708",0,0,0,0,ordinary,ordinary
"20,333",0,0,0,0,ordinary,ordinary
"20,707",0,0,0,0,ordinary,ordinary
"23,131",0,0,0,0,ordinary,ordinary
"18,014",0,0,0,0,ordinary,ordinary
"7,362",0,0,0,0,ordinary,ordinary
"17,221",0,0,0,0,ordinary,ordinary
"8,139",0,0,0,0,ordinary,ordinary
"16,151",0,0,0,0,ordinary,ordinary
"25,364",0,0,0,0,ordinary,ordinary
"12,467",0,0,0,0,ordinary,ordinary
"26,421",0,0,0,0,ordinary,ordinary
"6,788",0,0,0,0,ordinary,ordinary
"23,842",0,0,0,0,ordinary,ordinary
"20,743",0,0,0,0,ordinary,ordinary
"12,478",0,0,0,0,ordinary,ordinary
"9,588",0,0,0,0,ordinary,ordinary
"8,024",0,0,0,0,ordinary,ordinary
"23,354",0,0,0,0,ordinary,ordinary
"12,487",0,0,0,0,ordinary,ordinary
"9,350",0,0,0,0,ordinary,ordinary
"23,551",0,0,0,0,ordinary,ordinary
"25,713",0,0,0,0,ordinary,ordinary
"20,765",0,0,0,0,ordinary,ordinary
"20,764",0,0,0,0,ordinary,ordinary
"23,292",0,0,0,0,ordinary,ordinary
"24,870",0,0,0,0,ordinary,ordinary
"20,772",0,0,0,0,ordinary,ordinary
"20,793",0,0,0,0,ordinary,ordinary
"20,780",0,0,0,0,ordinary,ordinary
"20,781",0,0,0,0,ordinary,ordinary
"23,881",0,0,0,0,ordinary,ordinary
"9,606",0,0,0,0,ordinary,ordinary
"20,791",0,0,0,0,ordinary,ordinary
"20,788",0,0,0,0,ordinary,ordinary
"12,520",0,0,0,0,ordinary,ordinary
"9,609",0,0,0,0,ordinary,ordinary
"7,029",0,0,0,0,ordinary,ordinary
"20,219",0,0,0,0,ordinary,ordinary
"9,614",0,0,0,0,ordinary,ordinary
"12,531",0,0,0,0,ordinary,ordinary
"23,691",0,0,0,0,ordinary,ordinary
"12,536",0,0,0,0,ordinary,ordinary
"25,361",0,0,0,0,ordinary,ordinary
"7,063",0,0,0,0,ordinary,ordinary
"23,684",0,0,0,0,ordinary,ordinary
"20,808",0,0,0,0,ordinary,ordinary
"20,215",0,0,0,0,ordinary,ordinary
"12,547",0,0,0,0,ordinary,ordinary
"9,625",0,0,0,0,ordinary,ordinary
"11,295",0,0,0,0,ordinary,ordinary
"20,207",0,0,0,0,ordinary,ordinary
"20,236",0,0,0,0,ordinary,ordinary
"20,217",0,0,0,0,ordinary,ordinary
"12,563",0,0,0,0,ordinary,ordinary
"12,565",0,0,0,0,ordinary,ordinary
"11,986",0,0,0,0,ordinary,ordinary
"20,837",0,0,0,0,ordinary,ordinary
"23,794",0,0,0,0,ordinary,ordinary
"24,120",0,0,0,0,ordinary,ordinary
"12,574",0,0,0,0,ordinary,ordinary
"9,638",0,0,0,0,ordinary,ordinary
"20,850",0,0,0,0,ordinary,ordinary
"12,581",0,0,0,0,ordinary,ordinary
"8,169",0,0,0,0,ordinary,ordinary
"16,009",0,0,0,0,ordinary,ordinary
"20,204",0,0,0,0,ordinary,ordinary
"12,589",0,0,0,0,ordinary,ordinary
"12,590",0,0,0,0,ordinary,ordinary
"20,218",0,0,0,0,ordinary,ordinary
"20,235",0,0,0,0,ordinary,ordinary
"7,265",0,0,0,0,ordinary,ordinary
"7,774",0,0,0,0,ordinary,ordinary
"17,727",0,0,0,0,ordinary,ordinary
"26,085",0,0,0,0,ordinary,ordinary
"20,878",0,0,0,0,ordinary,ordinary
"26,087",0,0,0,0,ordinary,ordinary
"8,177",0,0,0,0,ordinary,ordinary
"12,616",0,0,0,0,ordinary,ordinary
"20,190",0,0,0,0,ordinary,ordinary
"20,187",0,0,0,0,ordinary,ordinary
"16,320",0,0,0,0,ordinary,ordinary
"20,191",0,0,0,0,ordinary,ordinary
"9,336",0,0,0,0,ordinary,ordinary
"9,662",0,0,0,0,ordinary,ordinary
"20,886",0,0,0,0,ordinary,ordinary
"20,885",0,0,0,0,ordinary,ordinary
"16,519",0,0,0,0,ordinary,ordinary
"21,140",0,0,0,0,ordinary,ordinary
"20,912",0,0,0,0,ordinary,ordinary
"20,182",0,0,0,0,ordinary,ordinary
"24,863",0,0,0,0,ordinary,ordinary
"20,172",0,0,0,0,ordinary,ordinary
"16,712",0,0,0,0,ordinary,ordinary
"20,903",0,0,0,0,ordinary,ordinary
"7,244",0,0,0,0,ordinary,ordinary
"25,825",0,0,0,0,ordinary,ordinary
"12,655",0,0,0,0,ordinary,ordinary
"20,917",0,0,0,0,ordinary,ordinary
"11,968",0,0,0,0,ordinary,ordinary
"23,074",0,0,0,0,ordinary,ordinary
"11,235",0,0,0,0,ordinary,ordinary
"20,161",0,0,0,0,ordinary,ordinary
"20,932",0,0,0,0,ordinary,ordinary
"8,191",0,0,0,0,ordinary,ordinary
"20,938",0,0,0,0,ordinary,ordinary
"20,158",0,0,0,0,ordinary,ordinary
"16,373",0,0,0,0,ordinary,ordinary
"15,545",0,0,0,0,ordinary,ordinary
"17,063",0,0,0,0,ordinary,ordinary
"18,142",0,0,0,0,ordinary,ordinary
"12,688",0,0,0,0,ordinary,ordinary
"20,957",0,0,0,0,ordinary,ordinary
"12,692",0,0,0,0,ordinary,ordinary
"20,154",0,0,0,0,ordinary,ordinary
"15,694",0,0,0,0,ordinary,ordinary
"12,696",0,0,0,0,ordinary,ordinary
"20,146",0,0,0,0,ordinary,ordinary
"9,700",0,0,0,0,ordinary,ordinary
"20,973",0,0,0,0,ordinary,ordinary
"23,445",0,0,0,0,ordinary,ordinary
"20,976",0,0,0,0,ordinary,ordinary
"9,326",0,0,0,0,ordinary,ordinary
"9,705",0,0,0,0,ordinary,ordinary
"12,713",0,0,0,0,ordinary,ordinary
"12,717",0,0,0,0,ordinary,ordinary
"8,203",0,0,0,0,ordinary,ordinary
"17,740",0,0,0,0,ordinary,ordinary
"12,721",0,0,0,0,ordinary,ordinary
"11,952",0,0,0,0,ordinary,ordinary
"20,992",0,0,0,0,ordinary,ordinary
"18,214",0,0,0,0,ordinary,ordinary
"8,011",0,0,0,0,ordinary,ordinary
"21,006",0,0,0,0,ordinary,ordinary
"24,103",0,0,0,0,ordinary,ordinary
"21,019",0,0,0,0,ordinary,ordinary
"21,012",0,0,0,0,ordinary,ordinary
"23,448",0,0,0,0,ordinary,ordinary
"21,017",0,0,0,0,ordinary,ordinary
"26,426",0,0,0,0,ordinary,ordinary
"12,748",0,0,0,0,ordinary,ordinary
"21,033",0,0,0,0,ordinary,ordinary
"11,945",0,0,0,0,ordinary,ordinary
"15,327",0,0,0,0,ordinary,ordinary
"21,037",0,0,0,0,ordinary,ordinary
"21,038",0,0,0,0,ordinary,ordinary
"12,760",0,0,0,0,ordinary,ordinary
"20,130",0,0,0,0,ordinary,ordinary
"12,763",0,0,0,0,ordinary,ordinary
"16,885",0,0,0,0,ordinary,ordinary
"12,771",0,0,0,0,ordinary,ordinary
"11,940",0,0,0,0,ordinary,ordinary
"15,375",0,0,0,0,ordinary,ordinary
"12,777",0,0,0,0,ordinary,ordinary
"11,938",0,0,0,0,ordinary,ordinary
"23,451",0,0,0,0,ordinary,ordinary
"21,068",0,0,0,0,ordinary,ordinary
"16,360",0,0,0,0,ordinary,ordinary
"21,082",0,0,0,0,ordinary,ordinary
"21,076",0,0,0,0,ordinary,ordinary
"21,083",0,0,0,0,ordinary,ordinary
"21,080",0,0,0,0,ordinary,ordinary
"21,079",0,0,0,0,ordinary,ordinary
"24,243",0,0,0,0,ordinary,ordinary
"15,621",0,0,0,0,ordinary,ordinary
"24,846",0,0,0,0,ordinary,ordinary
"12,803",0,0,0,0,ordinary,ordinary
"11,932",0,0,0,0,ordinary,ordinary
"21,095",0,0,0,0,ordinary,ordinary
"21,098",0,0,0,0,ordinary,ordinary
"20,138",0,0,0,0,ordinary,ordinary
"9,755",0,0,0,0,ordinary,ordinary
"12,813",0,0,0,0,ordinary,ordinary
"21,105",0,0,0,0,ordinary,ordinary
"26,080",0,0,0,0,ordinary,ordinary
"11,928",0,0,0,0,ordinary,ordinary
"21,110",0,0,0,0,ordinary,ordinary
"11,248",0,0,0,0,ordinary,ordinary
"11,926",0,0,0,0,ordinary,ordinary
"16,113",0,0,0,0,ordinary,ordinary
"21,123",0,0,0,0,ordinary,ordinary
"15,552",0,0,0,0,ordinary,ordinary
"9,767",0,0,0,0,ordinary,ordinary
"9,311",0,0,0,0,ordinary,ordinary
"21,133",0,0,0,0,ordinary,ordinary
"11,924",0,0,0,0,ordinary,ordinary
"20,124",0,0,0,0,ordinary,ordinary
"24,849",0,0,0,0,ordinary,ordinary
"18,155",0,0,0,0,ordinary,ordinary
"20,110",0,0,0,0,ordinary,ordinary
"21,149",0,0,0,0,ordinary,ordinary
"12,855",0,0,0,0,ordinary,ordinary
"21,154",0,0,0,0,ordinary,ordinary
"20,108",0,0,0,0,ordinary,ordinary
"8,238",0,0,0,0,ordinary,ordinary
"24,282",0,0,0,0,ordinary,ordinary
"6,861",0,0,0,0,ordinary,ordinary
"21,163",0,0,0,0,ordinary,ordinary
"16,780",0,0,0,0,ordinary,ordinary
"8,242",0,0,0,0,ordinary,ordinary
"25,358",0,0,0,0,ordinary,ordinary
"20,100",0,0,0,0,ordinary,ordinary
"21,178",0,0,0,0,ordinary,ordinary
"20,104",0,0,0,0,ordinary,ordinary
"9,304",0,0,0,0,ordinary,ordinary
"12,887",0,0,0,0,ordinary,ordinary
"21,186",0,0,0,0,ordinary,ordinary
"6,834",0,0,0,0,ordinary,ordinary
"12,892",0,0,0,0,ordinary,ordinary
"21,206",0,0,0,0,ordinary,ordinary
"24,129",0,0,0,0,ordinary,ordinary
"24,230",0,0,0,0,ordinary,ordinary
"17,473",0,0,0,0,ordinary,ordinary
"12,904",0,0,0,0,ordinary,ordinary
"9,801",0,0,0,0,ordinary,ordinary
"11,905",0,0,0,0,ordinary,ordinary
"17,674",0,0,0,0,ordinary,ordinary
"12,912",0,0,0,0,ordinary,ordinary
"9,805",0,0,0,0,ordinary,ordinary
"17,186",0,0,0,0,ordinary,ordinary
"24,016",0,0,0,0,ordinary,ordinary
"11,902",0,0,0,0,ordinary,ordinary
"16,616",0,0,0,0,ordinary,ordinary
"12,925",0,0,0,0,ordinary,ordinary
"9,300",0,0,0,0,ordinary,ordinary
"21,225",0,0,0,0,ordinary,ordinary
"17,450",0,0,0,0,ordinary,ordinary
"9,815",0,0,0,0,ordinary,ordinary
"7,348",0,0,0,0,ordinary,ordinary
"16,339",0,0,0,0,ordinary,ordinary
"24,202",0,0,0,0,ordinary,ordinary
"21,242",0,0,0,0,ordinary,ordinary
"21,241",0,0,0,0,ordinary,ordinary
"25,352",0,0,0,0,ordinary,ordinary
"9,823",0,0,0,0,ordinary,ordinary
"21,253",0,0,0,0,ordinary,ordinary
"9,825",0,0,0,0,ordinary,ordinary
"15,431",0,0,0,0,ordinary,ordinary
"7,480",0,0,0,0,ordinary,ordinary
"20,091",0,0,0,0,ordinary,ordinary
"21,261",0,0,0,0,ordinary,ordinary
"12,966",0,0,0,0,ordinary,ordinary
"21,268",0,0,0,0,ordinary,ordinary
"21,269",0,0,0,0,ordinary,ordinary
"9,295",0,0,0,0,ordinary,ordinary
"12,975",0,0,0,0,ordinary,ordinary
"12,976",0,0,0,0,ordinary,ordinary
"11,889",0,0,0,0,ordinary,ordinary
"12,979",0,0,0,0,ordinary,ordinary
"9,840",0,0,0,0,ordinary,ordinary
"21,281",0,0,0,0,ordinary,ordinary
"21,283",0,0,0,0,ordinary,ordinary
"20,085",0,0,0,0,ordinary,ordinary
"15,628",0,0,0,0,ordinary,ordinary
"24,894",0,0,0,0,ordinary,ordinary
"25,373",0,0,0,0,ordinary,ordinary
"21,301",0,0,0,0,ordinary,ordinary
"6,860",0,0,0,0,ordinary,ordinary
"20,142",0,0,0,0,ordinary,ordinary
"15,392",0,0,0,0,ordinary,ordinary
"11,883",0,0,0,0,ordinary,ordinary
"26,075",0,0,0,0,ordinary,ordinary
"13,012",0,0,0,0,ordinary,ordinary
"9,856",0,0,0,0,ordinary,ordinary
"11,203",0,0,0,0,ordinary,ordinary
"26,083",0,0,0,0,ordinary,ordinary
"21,320",0,0,0,0,ordinary,ordinary
"11,879",0,0,0,0,ordinary,ordinary
"15,941",0,0,0,0,ordinary,ordinary
"21,342",0,0,0,0,ordinary,ordinary
"13,029",0,0,0,0,ordinary,ordinary
"11,877",0,0,0,0,ordinary,ordinary
"11,876",0,0,0,0,ordinary,ordinary
"20,071",0,0,0,0,ordinary,ordinary
"20,075",0,0,0,0,ordinary,ordinary
"24,022",0,0,0,0,ordinary,ordinary
"20,064",0,0,0,0,ordinary,ordinary
"20,066",0,0,0,0,ordinary,ordinary
"13,046",0,0,0,0,ordinary,ordinary
"13,048",0,0,0,0,ordinary,ordinary
"13,049",0,0,0,0,ordinary,ordinary
"15,896",0,0,0,0,ordinary,ordinary
"9,284",0,0,0,0,ordinary,ordinary
"24,217",0,0,0,0,ordinary,ordinary
"21,364",0,0,0,0,ordinary,ordinary
"15,438",0,0,0,0,ordinary,ordinary
"20,070",0,0,0,0,ordinary,ordinary
"13,064",0,0,0,0,ordinary,ordinary
"21,369",0,0,0,0,ordinary,ordinary
"21,394",0,0,0,0,ordinary,ordinary
"17,421",0,0,0,0,ordinary,ordinary
"21,377",0,0,0,0,ordinary,ordinary
"21,378",0,0,0,0,ordinary,ordinary
"23,293",0,0,0,0,ordinary,ordinary
"24,701",0,0,0,0,ordinary,ordinary
"24,854",0,0,0,0,ordinary,ordinary
"9,891",0,0,0,0,ordinary,ordinary
"21,383",0,0,0,0,ordinary,ordinary
"13,088",0,0,0,0,ordinary,ordinary
"20,057",0,0,0,0,ordinary,ordinary
"7,497",0,0,0,0,ordinary,ordinary
"13,095",0,0,0,0,ordinary,ordinary
"21,389",0,0,0,0,ordinary,ordinary
"20,061",0,0,0,0,ordinary,ordinary
"20,059",0,0,0,0,ordinary,ordinary
"24,232",0,0,0,0,ordinary,ordinary
"25,405",0,0,0,0,ordinary,ordinary
"11,861",0,0,0,0,ordinary,ordinary
"17,643",0,0,0,0,ordinary,ordinary
"11,859",0,0,0,0,ordinary,ordinary
"23,051",0,0,0,0,ordinary,ordinary
"13,116",0,0,0,0,ordinary,ordinary
"25,109",0,0,0,0,ordinary,ordinary
"11,857",0,0,0,0,ordinary,ordinary
"9,277",0,0,0,0,ordinary,ordinary
"13,123",0,0,0,0,ordinary,ordinary
"21,454",0,0,0,0,ordinary,ordinary
"23,310",0,0,0,0,ordinary,ordinary
"21,424",0,0,0,0,ordinary,ordinary
"6,967",0,0,0,0,ordinary,ordinary
"18,147",0,0,0,0,ordinary,ordinary
"8,307",0,0,0,0,ordinary,ordinary
"23,480",0,0,0,0,ordinary,ordinary
"7,100",0,0,0,0,ordinary,ordinary
"15,862",0,0,0,0,ordinary,ordinary
"23,958",0,0,0,0,ordinary,ordinary
"18,140",0,0,0,0,ordinary,ordinary
"13,151",0,0,0,0,ordinary,ordinary
"20,044",0,0,0,0,ordinary,ordinary
"8,312",0,0,0,0,ordinary,ordinary
"9,927",0,0,0,0,ordinary,ordinary
"16,424",0,0,0,0,ordinary,ordinary
"13,159",0,0,0,0,ordinary,ordinary
"20,049",0,0,0,0,ordinary,ordinary
"25,823",0,0,0,0,ordinary,ordinary
"9,271",0,0,0,0,ordinary,ordinary
"21,461",0,0,0,0,ordinary,ordinary
"11,844",0,0,0,0,ordinary,ordinary
"20,040",0,0,0,0,ordinary,ordinary
"11,843",0,0,0,0,ordinary,ordinary
"16,007",0,0,0,0,ordinary,ordinary
"7,103",0,0,0,0,ordinary,ordinary
"17,389",0,0,0,0,ordinary,ordinary
"17,905",0,0,0,0,ordinary,ordinary
"20,035",0,0,0,0,ordinary,ordinary
"17,291",0,0,0,0,ordinary,ordinary
"17,783",0,0,0,0,ordinary,ordinary
"13,190",0,0,0,0,ordinary,ordinary
"13,191",0,0,0,0,ordinary,ordinary
"9,947",0,0,0,0,ordinary,ordinary
"13,197",0,0,0,0,ordinary,ordinary
"15,845",0,0,0,0,ordinary,ordinary
"23,180",0,0,0,0,ordinary,ordinary
"6,901",0,0,0,0,ordinary,ordinary
"9,951",0,0,0,0,ordinary,ordinary
"20,033",0,0,0,0,ordinary,ordinary
"9,952",0,0,0,0,ordinary,ordinary
"17,108",0,0,0,0,ordinary,ordinary
"9,956",0,0,0,0,ordinary,ordinary
"7,105",0,0,0,0,ordinary,ordinary
"21,485",0,0,0,0,ordinary,ordinary
"25,849",0,0,0,0,ordinary,ordinary
"21,487",0,0,0,0,ordinary,ordinary
"20,030",0,0,0,0,ordinary,ordinary
"13,224",0,0,0,0,ordinary,ordinary
"13,228",0,0,0,0,ordinary,ordinary
"9,963",0,0,0,0,ordinary,ordinary
"13,231",0,0,0,0,ordinary,ordinary
"11,831",0,0,0,0,ordinary,ordinary
"9,264",0,0,0,0,ordinary,ordinary
"9,967",0,0,0,0,ordinary,ordinary
"21,500",0,0,0,0,ordinary,ordinary
"21,499",0,0,0,0,ordinary,ordinary
"20,026",0,0,0,0,ordinary,ordinary
"13,245",0,0,0,0,ordinary,ordinary
"16,304",0,0,0,0,ordinary,ordinary
"21,548",0,0,0,0,ordinary,ordinary
"9,975",0,0,0,0,ordinary,ordinary
"21,512",0,0,0,0,ordinary,ordinary
"16,925",0,0,0,0,ordinary,ordinary
"21,515",0,0,0,0,ordinary,ordinary
"23,333",0,0,0,0,ordinary,ordinary
"13,261",0,0,0,0,ordinary,ordinary
"24,445",0,0,0,0,ordinary,ordinary
"25,037",0,0,0,0,ordinary,ordinary
"23,355",0,0,0,0,ordinary,ordinary
"21,525",0,0,0,0,ordinary,ordinary
"13,271",0,0,0,0,ordinary,ordinary
"16,266",0,0,0,0,ordinary,ordinary
"21,531",0,0,0,0,ordinary,ordinary
"21,535",0,0,0,0,ordinary,ordinary
"17,204",0,0,0,0,ordinary,ordinary
"13,283",0,0,0,0,ordinary,ordinary
"11,822",0,0,0,0,ordinary,ordinary
"21,543",0,0,0,0,ordinary,ordinary
"21,541",0,0,0,0,ordinary,ordinary
"21,549",0,0,0,0,ordinary,ordinary
"9,997",0,0,0,0,ordinary,ordinary
"13,297",0,0,0,0,ordinary,ordinary
"23,252",0,0,0,0,ordinary,ordinary
"13,301",0,0,0,0,ordinary,ordinary
"13,304",0,0,0,0,ordinary,ordinary
"15,642",0,0,0,0,ordinary,ordinary
"16,997",0,0,0,0,ordinary,ordinary
"7,978",0,0,0,0,ordinary,ordinary
"26,179",0,0,0,0,ordinary,ordinary
"11,031",0,0,0,0,ordinary,ordinary
"21,562",0,0,0,0,ordinary,ordinary
"13,318",0,0,0,0,ordinary,ordinary
"13,321",0,0,0,0,ordinary,ordinary
"26,465",0,0,0,0,ordinary,ordinary
"21,571",0,0,0,0,ordinary,ordinary
"26,477",0,0,0,0,ordinary,ordinary
"13,329",0,0,0,0,ordinary,ordinary
"20,015",0,0,0,0,ordinary,ordinary
"13,332",0,0,0,0,ordinary,ordinary
"16,849",0,0,0,0,ordinary,ordinary
"21,576",0,0,0,0,ordinary,ordinary
"11,814",0,0,0,0,ordinary,ordinary
"21,584",0,0,0,0,ordinary,ordinary
"21,582",0,0,0,0,ordinary,ordinary
"10,023",0,0,0,0,ordinary,ordinary
"24,097",0,0,0,0,ordinary,ordinary
"11,138",0,0,0,0,ordinary,ordinary
"11,254",0,0,0,0,ordinary,ordinary
"18,150",0,0,0,0,ordinary,ordinary
"23,426",0,0,0,0,ordinary,ordinary
"25,343",0,0,0,0,ordinary,ordinary
"13,361",0,0,0,0,ordinary,ordinary
"10,031",0,0,0,0,ordinary,ordinary
"15,649",0,0,0,0,ordinary,ordinary
"16,005",0,0,0,0,ordinary,ordinary
"20,005",0,0,0,0,ordinary,ordinary
"23,170",0,0,0,0,ordinary,ordinary
"10,995",0,0,0,0,ordinary,ordinary
"10,037",0,0,0,0,ordinary,ordinary
"25,342",0,0,0,0,ordinary,ordinary
"13,383",0,0,0,0,ordinary,ordinary
"24,839",0,0,0,0,ordinary,ordinary
"23,841",0,0,0,0,ordinary,ordinary
"23,151",0,0,0,0,ordinary,ordinary
"24,840",0,0,0,0,ordinary,ordinary
"26,062",0,0,0,0,ordinary,ordinary
"19,996",0,0,0,0,ordinary,ordinary
"19,995",0,0,0,0,ordinary,ordinary
"10,048",0,0,0,0,ordinary,ordinary
"16,505",0,0,0,0,ordinary,ordinary
"19,994",0,0,0,0,ordinary,ordinary
"15,615",0,0,0,0,ordinary,ordinary
"23,537",0,0,0,0,ordinary,ordinary
"15,460",0,0,0,0,ordinary,ordinary
"25,092",0,0,0,0,ordinary,ordinary
"19,629",0,0,0,0,ordinary,ordinary
"16,777",0,0,0,0,ordinary,ordinary
"21,657",0,0,0,0,ordinary,ordinary
"10,060",0,0,0,0,ordinary,ordinary
"13,423",0,0,0,0,ordinary,ordinary
"19,999",0,0,0,0,ordinary,ordinary
"13,427",0,0,0,0,ordinary,ordinary
"13,429",0,0,0,0,ordinary,ordinary
"8,381",0,0,0,0,ordinary,ordinary
"11,223",0,0,0,0,ordinary,ordinary
"23,671",0,0,0,0,ordinary,ordinary
"15,425",0,0,0,0,ordinary,ordinary
"16,835",0,0,0,0,ordinary,ordinary
"13,441",0,0,0,0,ordinary,ordinary
"13,442",0,0,0,0,ordinary,ordinary
"21,662",0,0,0,0,ordinary,ordinary
"21,663",0,0,0,0,ordinary,ordinary
"11,790",0,0,0,0,ordinary,ordinary
"25,741",0,0,0,0,ordinary,ordinary
"15,489",0,0,0,0,ordinary,ordinary
"18,099",0,0,0,0,ordinary,ordinary
"24,484",0,0,0,0,ordinary,ordinary
"18,278",0,0,0,0,ordinary,ordinary
"13,460",0,0,0,0,ordinary,ordinary
"17,193",0,0,0,0,ordinary,ordinary
"19,987",0,0,0,0,ordinary,ordinary
"26,059",0,0,0,0,ordinary,ordinary
"10,083",0,0,0,0,ordinary,ordinary
"26,061",0,0,0,0,ordinary,ordinary
"10,085",0,0,0,0,ordinary,ordinary
"11,785",0,0,0,0,ordinary,ordinary
"13,475",0,0,0,0,ordinary,ordinary
"21,683",0,0,0,0,ordinary,ordinary
"17,117",0,0,0,0,ordinary,ordinary
"24,370",0,0,0,0,ordinary,ordinary
"7,969",0,0,0,0,ordinary,ordinary
"21,696",0,0,0,0,ordinary,ordinary
"19,984",0,0,0,0,ordinary,ordinary
"16,677",0,0,0,0,ordinary,ordinary
"23,269",0,0,0,0,ordinary,ordinary
"13,494",0,0,0,0,ordinary,ordinary
"15,683",0,0,0,0,ordinary,ordinary
"7,968",0,0,0,0,ordinary,ordinary
"21,711",0,0,0,0,ordinary,ordinary
"10,100",0,0,0,0,ordinary,ordinary
"13,505",0,0,0,0,ordinary,ordinary
"19,985",0,0,0,0,ordinary,ordinary
"11,193",0,0,0,0,ordinary,ordinary
"21,723",0,0,0,0,ordinary,ordinary
"11,778",0,0,0,0,ordinary,ordinary
"13,515",0,0,0,0,ordinary,ordinary
"10,108",0,0,0,0,ordinary,ordinary
"13,519",0,0,0,0,ordinary,ordinary
"25,091",0,0,0,0,ordinary,ordinary
"11,777",0,0,0,0,ordinary,ordinary
"19,980",0,0,0,0,ordinary,ordinary
"10,112",0,0,0,0,ordinary,ordinary
"15,471",0,0,0,0,ordinary,ordinary
"13,531",0,0,0,0,ordinary,ordinary
"22,917",0,0,0,0,ordinary,ordinary
"8,987",0,0,0,0,ordinary,ordinary
"23,441",0,0,0,0,ordinary,ordinary
"13,538",0,0,0,0,ordinary,ordinary
"13,540",0,0,0,0,ordinary,ordinary
"10,119",0,0,0,0,ordinary,ordinary
"16,237",0,0,0,0,ordinary,ordinary
"15,843",0,0,0,0,ordinary,ordinary
"13,552",0,0,0,0,ordinary,ordinary
"19,978",0,0,0,0,ordinary,ordinary
"8,412",0,0,0,0,ordinary,ordinary
"15,490",0,0,0,0,ordinary,ordinary
"17,293",0,0,0,0,ordinary,ordinary
"17,651",0,0,0,0,ordinary,ordinary
"13,565",0,0,0,0,ordinary,ordinary
"8,415",0,0,0,0,ordinary,ordinary
"21,757",0,0,0,0,ordinary,ordinary
"21,759",0,0,0,0,ordinary,ordinary
"13,572",0,0,0,0,ordinary,ordinary
"13,573",0,0,0,0,ordinary,ordinary
"11,286",0,0,0,0,ordinary,ordinary
"21,762",0,0,0,0,ordinary,ordinary
"8,953",0,0,0,0,ordinary,ordinary
"13,584",0,0,0,0,ordinary,ordinary
"19,967",0,0,0,0,ordinary,ordinary
"23,025",0,0,0,0,ordinary,ordinary
"8,421",0,0,0,0,ordinary,ordinary
"13,591",0,0,0,0,ordinary,ordinary
"17,912",0,0,0,0,ordinary,ordinary
"9,230",0,0,0,0,ordinary,ordinary
"11,147",0,0,0,0,ordinary,ordinary
"15,987",0,0,0,0,ordinary,ordinary
