"id_user","entropy","class","class2","reputation","accepted_answers"
"51,035",0,ordinary,ordinary,16,0
"51,045",0,ordinary,ordinary,6,0
"51,046",0.6931471806,ordinary,ordinary,6,0
"51,048",0,ordinary,ordinary,33,0
"51,051",0.6931471806,ordinary,ordinary,101,0
"51,054",0,ordinary,ordinary,13,0
"51,059",0,ordinary,ordinary,6,0
"51,061",0,ordinary,ordinary,108,0
"51,065",0,ordinary,ordinary,9,0
"51,066",0,ordinary,ordinary,86,1
"51,075",4.8028607885,top_5_10,outstanding,216,3
"51,076",0,ordinary,ordinary,8,0
"51,080",0,ordinary,ordinary,101,0
"51,085",0,ordinary,ordinary,6,0
"51,086",0,ordinary,ordinary,6,0
"51,089",2.3941906559,ordinary,ordinary,25,0
"51,092",0,ordinary,ordinary,16,0
"51,093",0.6931471806,ordinary,ordinary,28,0
"51,094",0.6931471806,ordinary,ordinary,108,0
"51,095",0.6365141683,ordinary,ordinary,16,0
"51,096",0,ordinary,ordinary,6,0
"51,104",0,ordinary,ordinary,1,0
"51,110",0.6931471806,ordinary,ordinary,18,0
"51,121",0,ordinary,ordinary,1,0
"51,122",0,ordinary,ordinary,41,0
"51,128",0.6931471806,ordinary,ordinary,6,0
"51,132",0.6931471806,ordinary,ordinary,1,0
"51,140",0,ordinary,ordinary,6,0
"51,142",0,ordinary,ordinary,1,0
"51,143",0,ordinary,ordinary,41,0
"51,146",0.6931471806,ordinary,ordinary,11,0
"51,150",3.1390557893,ordinary,ordinary,58,1
"51,151",0,ordinary,ordinary,16,0
"51,153",0,ordinary,ordinary,1,0
"51,158",0,ordinary,ordinary,101,0
"51,159",0.6931471806,ordinary,ordinary,11,0
"51,168",0,ordinary,ordinary,101,0
"51,169",0.6931471806,ordinary,ordinary,1,0
"51,170",0,ordinary,ordinary,1,0
"51,173",0.3488320958,ordinary,ordinary,113,0
"51,180",0.6931471806,ordinary,ordinary,16,0
"51,182",0,ordinary,ordinary,1,0
"51,184",0,ordinary,ordinary,101,0
"51,185",0,ordinary,ordinary,106,0
"51,189",0,ordinary,ordinary,101,0
"51,191",0,ordinary,ordinary,6,0
"51,192",0,ordinary,ordinary,6,0
"51,194",0.6931471806,ordinary,ordinary,6,0
"51,195",0,ordinary,ordinary,11,0
"51,204",4.6851713418,top_5_10,outstanding,191,2
"51,205",1.3296613489,ordinary,ordinary,33,0
"51,207",0,ordinary,ordinary,4,0
"51,211",0,ordinary,ordinary,41,0
"51,219",0,ordinary,ordinary,1,0
"51,220",2.6651899063,top_5_10,outstanding,251,0
"51,221",0.2868359831,ordinary,ordinary,3,0
"51,225",0.6365141683,ordinary,ordinary,58,0
"51,228",0.6931471806,ordinary,ordinary,111,0
"51,234",0,ordinary,ordinary,101,0
"51,235",0,ordinary,ordinary,1,0
"51,236",0.6931471806,ordinary,ordinary,3,0
"51,245",0,ordinary,ordinary,101,0
"51,246",0,ordinary,ordinary,11,0
"51,247",0,ordinary,ordinary,6,0
"51,249",0.6931471806,ordinary,ordinary,2,0
"51,250",0,ordinary,ordinary,26,0
"51,252",0.6931471806,ordinary,ordinary,1,0
"51,253",0.6931471806,ordinary,ordinary,51,0
"51,255",0,ordinary,ordinary,6,0
"51,259",0.8978250504,ordinary,ordinary,1,0
"51,260",1.7734307601,ordinary,ordinary,9,0
"51,262",0.6365141683,ordinary,ordinary,1,0
"51,263",0,ordinary,ordinary,1,0
"51,264",0,ordinary,ordinary,1,0
"51,266",0.6931471806,ordinary,ordinary,1,0
"51,271",1.054920168,ordinary,ordinary,1,0
"51,273",0,ordinary,ordinary,1,0
"51,278",0.6931471806,ordinary,ordinary,1,0
"51,279",0,ordinary,ordinary,1,0
"51,281",0,ordinary,ordinary,1,0
"51,285",1.0789922079,ordinary,ordinary,28,0
"51,288",0.6931471806,ordinary,ordinary,6,0
"51,296",0,ordinary,ordinary,11,0
"51,304",0.6365141683,ordinary,ordinary,101,0
"51,312",1.0986122887,ordinary,ordinary,1,0
"51,313",0,ordinary,ordinary,16,0
"51,316",0.6931471806,ordinary,ordinary,111,0
"51,319",0,ordinary,ordinary,1,0
"51,321",0,ordinary,ordinary,6,0
"51,323",0,ordinary,ordinary,6,0
"51,325",0,ordinary,ordinary,101,0
"51,326",0,ordinary,ordinary,23,0
"51,327",0,ordinary,ordinary,1,0
"51,328",0.6931471806,ordinary,ordinary,123,0
"51,331",0,ordinary,ordinary,1,0
"51,339",0,ordinary,ordinary,6,0
"51,343",0,ordinary,ordinary,1,0
"51,350",0.6931471806,ordinary,ordinary,1,0
"51,351",0,ordinary,ordinary,11,0
"51,352",0,ordinary,ordinary,11,0
"51,357",1.0986122887,ordinary,ordinary,16,0
"51,359",0.6931471806,ordinary,ordinary,1,0
"51,363",1.5890269152,ordinary,ordinary,6,0
"51,366",0,ordinary,ordinary,16,0
"51,371",0,ordinary,ordinary,1,0
"51,374",0,ordinary,ordinary,9,0
"51,378",0.5623351446,ordinary,ordinary,31,0
"51,383",0,ordinary,ordinary,56,0
"51,387",0,ordinary,ordinary,119,0
"51,388",0,ordinary,ordinary,121,0
"51,390",0.6931471806,ordinary,ordinary,16,0
"51,391",0,ordinary,ordinary,1,0
"51,393",0.6931471806,ordinary,ordinary,11,0
"51,398",0,ordinary,ordinary,1,0
"51,399",0,ordinary,ordinary,111,0
"51,400",0.6365141683,ordinary,ordinary,9,0
"51,402",1.367965652,ordinary,ordinary,69,0
"51,403",0.6931471806,ordinary,ordinary,6,0
"51,410",0.6931471806,ordinary,ordinary,13,0
"51,414",0,ordinary,ordinary,106,0
"51,420",1.367965652,ordinary,ordinary,11,0
"51,421",0,ordinary,ordinary,104,0
"51,423",0,ordinary,ordinary,106,0
"51,426",2.9972502586,ordinary,ordinary,21,0
"51,429",0.6931471806,ordinary,ordinary,1,0
"51,431",0,ordinary,ordinary,1,0
"51,432",2.4282736375,ordinary,ordinary,111,0
"51,434",0,ordinary,ordinary,6,0
"51,436",1.0986122887,ordinary,ordinary,69,0
"51,439",0,ordinary,ordinary,6,0
"51,441",0,ordinary,ordinary,1,0
"51,442",0,ordinary,ordinary,6,0
"51,443",0,ordinary,ordinary,9,0
"51,453",2.0346444034,ordinary,ordinary,16,0
"51,454",0,ordinary,ordinary,36,0
"51,458",0,ordinary,ordinary,1,0
"51,461",1.3296613489,ordinary,ordinary,100,0
"51,464",0,ordinary,ordinary,1,0
"51,468",0,ordinary,ordinary,1,0
"51,469",0,ordinary,ordinary,4,0
"51,474",0,ordinary,ordinary,1,0
"51,475",0.6931471806,ordinary,ordinary,6,0
"51,478",2.8527052951,ordinary,ordinary,76,0
"51,479",0.6931471806,ordinary,ordinary,1,0
"51,484",1.0627375682,ordinary,ordinary,6,0
"51,486",0.6931471806,ordinary,ordinary,6,0
"51,487",0,ordinary,ordinary,22,0
"51,505",0,ordinary,ordinary,16,0
"51,507",0,ordinary,ordinary,9,0
"51,509",1.8945141848,ordinary,ordinary,5,0
"51,510",0,ordinary,ordinary,1,0
"51,512",0,ordinary,ordinary,1,0
"51,514",1.054920168,ordinary,ordinary,30,0
"51,515",0,ordinary,ordinary,23,0
"51,519",0,ordinary,ordinary,6,0
"51,522",0,ordinary,ordinary,9,0
"51,524",0,ordinary,ordinary,1,0
"51,525",0,ordinary,ordinary,11,0
"51,528",0.6931471806,ordinary,ordinary,1,0
"51,530",0,ordinary,ordinary,1,0
"51,534",1.0986122887,ordinary,ordinary,51,0
"51,537",0,ordinary,ordinary,7,0
"51,538",1.0986122887,ordinary,ordinary,34,0
"51,539",0,ordinary,ordinary,6,0
"51,540",1.0986122887,ordinary,ordinary,11,0
"51,548",0,ordinary,ordinary,4,0
"51,549",0,ordinary,ordinary,11,0
"51,552",0,ordinary,ordinary,18,0
"51,554",0.6931471806,ordinary,ordinary,11,0
"51,555",0.6931471806,ordinary,ordinary,6,0
"51,557",0,ordinary,ordinary,16,0
"51,567",0,ordinary,ordinary,6,0
"51,568",0,ordinary,ordinary,3,0
"51,574",0,ordinary,ordinary,1,0
"51,576",1.7414385693,ordinary,ordinary,17,0
"51,578",0,ordinary,ordinary,1,0
"51,583",10.8040804485,top_5,outstanding,"2,501",23
"51,586",0.6931471806,ordinary,ordinary,1,0
"51,589",0,ordinary,ordinary,1,0
"51,590",0,ordinary,ordinary,101,0
"51,601",0,ordinary,ordinary,2,0
"51,605",2.0794415417,ordinary,ordinary,17,0
"51,608",0,ordinary,ordinary,6,0
"51,613",0,ordinary,ordinary,1,0
"51,614",0.6931471806,ordinary,ordinary,33,0
"51,616",1.3862943611,ordinary,ordinary,3,0
"51,620",1.3180238017,ordinary,ordinary,13,0
"51,623",1.1246702892,ordinary,ordinary,31,0
"51,624",0,ordinary,ordinary,11,0
"51,625",0,ordinary,ordinary,104,0
"51,630",5.0675755104,top_5,outstanding,731,5
"51,631",1.2914167691,ordinary,ordinary,16,0
"51,632",0.7803267171,ordinary,ordinary,6,0
"51,634",0,ordinary,ordinary,6,0
"51,636",0,ordinary,ordinary,34,0
"51,638",0.5004024235,ordinary,ordinary,14,0
"51,639",0,ordinary,ordinary,6,0
"51,642",0.6931471806,ordinary,ordinary,116,0
"51,643",0,ordinary,ordinary,11,0
"51,646",1.0986122887,ordinary,ordinary,11,0
"51,653",2.0250212836,ordinary,ordinary,41,0
"51,656",0,ordinary,ordinary,11,0
"51,658",0,ordinary,ordinary,21,0
"51,659",0,ordinary,ordinary,1,0
"51,662",0.6931471806,ordinary,ordinary,6,0
"51,663",0,ordinary,ordinary,39,0
"51,667",0,ordinary,ordinary,6,0
"51,673",0,ordinary,ordinary,59,0
"51,674",1.7917594692,ordinary,ordinary,16,0
"51,678",0.6931471806,ordinary,ordinary,18,0
"51,679",0.6931471806,ordinary,ordinary,26,0
"51,684",2.7902029125,ordinary,ordinary,93,0
"51,686",0.6931471806,ordinary,ordinary,36,0
"51,689",0,ordinary,ordinary,1,0
"51,697",0.6931471806,ordinary,ordinary,1,0
"51,702",0.6931471806,ordinary,ordinary,43,0
"51,709",0.6931471806,ordinary,ordinary,1,0
"51,712",7.9439738211,top_5,outstanding,"1,252",18
"51,713",0,ordinary,ordinary,1,0
"51,714",0.6931471806,ordinary,ordinary,1,0
"51,717",0.6931471806,ordinary,ordinary,1,0
"51,718",0.6931471806,ordinary,ordinary,1,0
"51,722",0.3250829734,ordinary,ordinary,8,0
"51,723",0.673011667,ordinary,ordinary,11,0
"51,724",0.6931471806,ordinary,ordinary,9,0
"51,741",1.0986122887,ordinary,ordinary,1,0
"51,750",0,ordinary,ordinary,6,0
"51,763",0,ordinary,ordinary,11,0
"51,765",0,ordinary,ordinary,1,0
"51,768",0.6615632382,ordinary,ordinary,19,0
"51,770",0.6931471806,ordinary,ordinary,36,0
"51,777",5.1246165238,ordinary,ordinary,72,1
"51,778",0.6931471806,ordinary,ordinary,26,0
"51,779",0,ordinary,ordinary,26,1
"51,787",3.5923896111,top_5_10,outstanding,185,1
"51,790",0,ordinary,ordinary,104,0
"51,794",0.9433483923,ordinary,ordinary,129,0
"51,804",0.6931471806,ordinary,ordinary,1,0
"51,805",0,ordinary,ordinary,1,0
"51,809",0.6931471806,ordinary,ordinary,31,0
"51,811",0.6931471806,ordinary,ordinary,16,0
"51,813",0,ordinary,ordinary,7,0
"51,816",0,ordinary,ordinary,110,0
"51,818",4.6365877205,ordinary,ordinary,77,0
"51,821",0,ordinary,ordinary,11,0
"51,823",0,ordinary,ordinary,101,0
"51,824",0.6931471806,ordinary,ordinary,116,0
"51,827",0.8418552593,ordinary,ordinary,16,0
"51,831",0,ordinary,ordinary,37,0
"51,833",0,ordinary,ordinary,1,0
"51,834",0.6931471806,ordinary,ordinary,9,0
"51,836",0.6931471806,ordinary,ordinary,1,0
"51,846",0,ordinary,ordinary,1,0
"51,848",0,ordinary,ordinary,1,0
"51,850",0,ordinary,ordinary,11,0
"51,852",0,ordinary,ordinary,16,0
"51,853",0.6931471806,ordinary,ordinary,1,0
"51,856",0.6931471806,ordinary,ordinary,1,0
"51,857",1.3296613489,ordinary,ordinary,19,0
"51,865",0.6931471806,ordinary,ordinary,1,0
"51,875",0.6931471806,ordinary,ordinary,3,0
"51,882",3.6787781005,ordinary,ordinary,119,1
"51,883",1.2730283366,ordinary,ordinary,18,0
"51,884",0,ordinary,ordinary,1,0
"51,899",0.6931471806,ordinary,ordinary,103,0
"51,904",0.6931471806,ordinary,ordinary,1,0
"51,906",0,ordinary,ordinary,6,0
"51,908",0.6931471806,ordinary,ordinary,21,0
"51,911",7.8050677812,top_5,outstanding,"1,675",12
"51,914",0.6931471806,ordinary,ordinary,101,0
"51,915",0,ordinary,ordinary,131,0
"51,917",0,ordinary,ordinary,6,0
"51,919",0,ordinary,ordinary,1,0
"51,924",0,ordinary,ordinary,16,0
"51,927",0,ordinary,ordinary,3,0
"51,931",0.6931471806,ordinary,ordinary,6,0
"51,934",0,ordinary,ordinary,1,0
"51,935",0,ordinary,ordinary,1,0
"51,936",0,ordinary,ordinary,6,0
"51,937",0.6931471806,ordinary,ordinary,1,0
"51,942",0.6931471806,ordinary,ordinary,11,0
"51,943",0,ordinary,ordinary,1,0
"51,949",0.6931471806,ordinary,ordinary,21,0
"51,953",0,ordinary,ordinary,34,1
"51,960",0,ordinary,ordinary,7,0
"51,969",0,ordinary,ordinary,101,0
"51,973",0.6931471806,ordinary,ordinary,14,0
"51,977",0,ordinary,ordinary,1,0
"51,978",0,ordinary,ordinary,6,0
"51,981",4.9102309644,ordinary,ordinary,119,1
"51,983",0.6931471806,ordinary,ordinary,1,0
"51,984",1.6581101036,ordinary,ordinary,3,0
"51,985",0.6931471806,ordinary,ordinary,1,0
"51,988",0,ordinary,ordinary,9,0
"51,992",0.6931471806,ordinary,ordinary,1,0
"51,994",0.6931471806,ordinary,ordinary,14,0
"52,007",1.4453303317,ordinary,ordinary,62,0
"52,009",0.6931471806,ordinary,ordinary,29,0
"52,010",0,ordinary,ordinary,41,0
"52,012",0,ordinary,ordinary,1,0
"52,016",0,ordinary,ordinary,21,0
"52,018",0.6365141683,ordinary,ordinary,13,0
"52,019",0,ordinary,ordinary,4,0
"52,023",0,ordinary,ordinary,1,0
"52,024",0.6931471806,ordinary,ordinary,1,0
"52,026",0,ordinary,ordinary,1,0
"52,031",1.0986122887,ordinary,ordinary,3,0
"52,032",0,ordinary,ordinary,6,0
"52,037",0,ordinary,ordinary,1,0
"52,044",0,ordinary,ordinary,26,0
"52,046",2.0228085294,ordinary,ordinary,31,0
"52,049",0.6931471806,ordinary,ordinary,6,0
"52,050",0,ordinary,ordinary,1,0
"52,052",0,ordinary,ordinary,101,0
"52,061",1.7418817446,ordinary,ordinary,24,0
"52,063",1.9667045558,ordinary,ordinary,108,0
"52,064",0,ordinary,ordinary,1,0
"52,070",0,ordinary,ordinary,6,0
"52,072",0,ordinary,ordinary,11,0
"52,076",1.0986122887,ordinary,ordinary,6,0
"52,082",0.6931471806,ordinary,ordinary,1,0
"52,086",0,ordinary,ordinary,19,0
"52,089",0,ordinary,ordinary,16,0
"52,090",0,ordinary,ordinary,4,0
"52,092",0,ordinary,ordinary,1,0
"52,096",0,ordinary,ordinary,111,0
"52,099",0,ordinary,ordinary,6,0
"52,100",0.6931471806,ordinary,ordinary,1,0
"52,105",0.6931471806,ordinary,ordinary,101,0
"52,114",0,ordinary,ordinary,4,0
"52,115",0,ordinary,ordinary,6,0
"52,117",0.673011667,ordinary,ordinary,46,0
"52,119",0.6931471806,ordinary,ordinary,3,0
"52,121",2.0794415417,ordinary,ordinary,64,0
"52,122",0,ordinary,ordinary,1,0
"52,134",0,ordinary,ordinary,33,0
"52,136",0.6365141683,ordinary,ordinary,110,0
"52,137",0,ordinary,ordinary,11,0
"52,140",0.6931471806,ordinary,ordinary,1,0
"52,146",0.6365141683,ordinary,ordinary,21,0
"52,150",0,ordinary,ordinary,16,0
"52,151",1.1648213767,top_5_10,outstanding,170,1
"52,153",0.6931471806,ordinary,ordinary,11,0
"52,156",0,ordinary,ordinary,1,0
"52,158",0,ordinary,ordinary,21,0
"52,162",0.6931471806,ordinary,ordinary,1,0
"52,166",0.6931471806,ordinary,ordinary,11,0
"52,173",0,ordinary,ordinary,1,0
"52,176",0,ordinary,ordinary,1,0
"52,182",0,ordinary,ordinary,1,0
"52,189",1.0986122887,ordinary,ordinary,6,0
"52,196",0,ordinary,ordinary,1,0
"52,198",0.6931471806,ordinary,ordinary,111,0
"52,203",1.9882981626,ordinary,ordinary,41,0
"52,204",0,ordinary,ordinary,1,0
"52,208",0.6931471806,ordinary,ordinary,105,0
"52,212",0,ordinary,ordinary,11,0
"52,215",2.1383330595,ordinary,ordinary,22,0
"52,223",0,ordinary,ordinary,1,0
"52,224",0,ordinary,ordinary,3,0
"52,226",0.679193266,ordinary,ordinary,1,0
"52,237",9.1484030728,top_5,outstanding,617,3
"52,238",0,ordinary,ordinary,116,0
"52,244",0.6365141683,ordinary,ordinary,21,0
"52,246",0,ordinary,ordinary,1,0
"52,258",0.6931471806,ordinary,ordinary,1,0
"52,264",0,ordinary,ordinary,6,0
"52,265",0.6931471806,ordinary,ordinary,26,0
"52,268",0,ordinary,ordinary,1,0
"52,269",0.6931471806,ordinary,ordinary,6,0
"52,272",0,ordinary,ordinary,16,0
"52,273",0,ordinary,ordinary,6,0
"52,277",0,ordinary,ordinary,1,0
"52,281",0,ordinary,ordinary,1,0
"52,288",0,ordinary,ordinary,1,0
"52,290",0.6931471806,ordinary,ordinary,106,0
"52,293",0,ordinary,ordinary,31,0
"52,294",0,ordinary,ordinary,23,0
"52,295",0,ordinary,ordinary,16,0
"52,298",0.6931471806,ordinary,ordinary,1,0
"52,299",0.6931471806,ordinary,ordinary,18,0
"52,303",0,ordinary,ordinary,1,0
"52,313",2.2390262299,ordinary,ordinary,34,0
"52,315",0,ordinary,ordinary,6,0
"52,319",0,ordinary,ordinary,41,0
"52,326",0,ordinary,ordinary,4,0
"52,335",0,ordinary,ordinary,16,0
"52,338",0,ordinary,ordinary,16,0
"52,339",0.6931471806,ordinary,ordinary,1,0
"52,344",0,ordinary,ordinary,1,0
"52,356",0,ordinary,ordinary,6,0
"52,358",4.1365601175,ordinary,ordinary,105,0
"52,362",0,ordinary,ordinary,11,0
"52,363",2.4758835724,top_5_10,outstanding,172,0
"52,365",0,ordinary,ordinary,108,0
"52,366",8.9729241772,top_5,outstanding,909,12
"52,369",1.3296613489,ordinary,ordinary,1,0
"52,370",0,ordinary,ordinary,116,0
"52,372",0,ordinary,ordinary,1,0
"52,385",0,ordinary,ordinary,123,0
"52,387",0,ordinary,ordinary,1,0
"52,388",0,ordinary,ordinary,11,0
"52,395",0,ordinary,ordinary,6,0
"52,399",0.6931471806,ordinary,ordinary,1,0
"52,406",0.6931471806,ordinary,ordinary,6,0
"52,414",2.7463545043,ordinary,ordinary,26,0
"52,415",0,ordinary,ordinary,1,0
"52,417",0,ordinary,ordinary,101,0
"52,418",0.6931471806,ordinary,ordinary,4,0
"52,419",0,ordinary,ordinary,4,0
"52,423",0,ordinary,ordinary,124,0
"52,425",0,ordinary,ordinary,3,0
"52,429",1.0986122887,ordinary,ordinary,27,0
"52,434",0,ordinary,ordinary,1,0
"52,435",0,ordinary,ordinary,1,0
"52,437",0,ordinary,ordinary,11,0
"52,438",0,ordinary,ordinary,1,0
"52,454",1.0986122887,ordinary,ordinary,1,0
"52,466",0,ordinary,ordinary,101,0
"52,467",0.6931471806,ordinary,ordinary,6,0
"52,472",0,ordinary,ordinary,71,0
"52,477",4.3654059838,ordinary,ordinary,107,0
"52,478",0,ordinary,ordinary,1,0
"52,479",0,ordinary,ordinary,101,0
"52,483",0,ordinary,ordinary,23,0
"52,491",0,ordinary,ordinary,113,0
"52,492",0,ordinary,ordinary,6,0
"52,496",1.6020559155,ordinary,ordinary,3,0
"52,497",0,ordinary,ordinary,1,0
"52,499",0,ordinary,ordinary,6,0
"52,512",0,ordinary,ordinary,8,0
"52,515",0,ordinary,ordinary,43,0
"52,519",0,ordinary,ordinary,1,0
"52,528",0,ordinary,ordinary,1,0
"52,529",1.0986122887,ordinary,ordinary,16,0
"52,531",0,ordinary,ordinary,16,0
"52,536",1.0419792764,ordinary,ordinary,11,0
"52,538",0,ordinary,ordinary,6,0
"52,544",0,ordinary,ordinary,16,0
"52,547",0,ordinary,ordinary,123,0
"52,550",0.6931471806,ordinary,ordinary,40,0
"52,552",0,ordinary,ordinary,21,0
"52,555",0,ordinary,ordinary,1,0
"52,556",0.6931471806,ordinary,ordinary,31,0
"52,560",0,ordinary,ordinary,16,0
"52,561",0,ordinary,ordinary,1,0
"52,562",0.6931471806,ordinary,ordinary,11,0
"52,564",0.6931471806,ordinary,ordinary,1,0
"52,573",0,ordinary,ordinary,1,0
"52,578",0.6931471806,ordinary,ordinary,1,0
"52,580",0,ordinary,ordinary,11,0
"52,582",0,ordinary,ordinary,1,0
"52,583",3.1686751376,ordinary,ordinary,62,0
"52,585",0,ordinary,ordinary,11,0
"52,591",1.149059697,ordinary,ordinary,36,1
"52,597",0.6931471806,ordinary,ordinary,2,0
"52,607",0,ordinary,ordinary,1,0
"52,610",0,ordinary,ordinary,1,0
"52,612",0,ordinary,ordinary,11,0
"52,613",0.6931471806,ordinary,ordinary,31,0
"52,614",0,ordinary,ordinary,6,0
"52,617",0,ordinary,ordinary,1,0
"52,623",3.2045385139,top_5_10,outstanding,176,1
"52,638",0,ordinary,ordinary,3,0
"52,639",0,ordinary,ordinary,8,0
"52,640",0,ordinary,ordinary,1,0
"52,647",0,ordinary,ordinary,106,0
"52,650",1.0986122887,ordinary,ordinary,36,1
"52,655",0,ordinary,ordinary,16,0
"52,656",0,ordinary,ordinary,1,0
"52,658",0.6931471806,ordinary,ordinary,6,0
"52,660",0.6931471806,ordinary,ordinary,1,0
"52,661",0.6931471806,ordinary,ordinary,101,0
"52,665",0.6931471806,ordinary,ordinary,16,0
"52,666",0,ordinary,ordinary,23,0
"52,668",0,ordinary,ordinary,36,1
"52,670",0.6931471806,ordinary,ordinary,3,0
"52,671",0,ordinary,ordinary,1,0
"52,679",1.0986122887,ordinary,ordinary,113,0
"52,683",0,ordinary,ordinary,16,0
"52,685",0,ordinary,ordinary,1,0
"52,688",0.6931471806,ordinary,ordinary,104,0
"52,698",0,ordinary,ordinary,1,0
"52,705",0,ordinary,ordinary,21,0
"52,707",0,ordinary,ordinary,6,0
"52,708",0,ordinary,ordinary,16,0
"52,719",0.6931471806,ordinary,ordinary,1,0
"52,722",0,ordinary,ordinary,26,0
"52,725",0,ordinary,ordinary,16,0
"52,727",0,ordinary,ordinary,11,0
"52,728",0,ordinary,ordinary,1,0
"52,733",0,ordinary,ordinary,1,0
"52,736",0,ordinary,ordinary,1,0
"52,737",0.6931471806,ordinary,ordinary,1,0
"52,740",0.6931471806,ordinary,ordinary,11,0
"52,741",0,ordinary,ordinary,14,0
"52,742",0,ordinary,ordinary,28,0
"52,748",11.7718136814,top_5,outstanding,"2,920",24
"52,758",2.4647711362,ordinary,ordinary,19,0
"52,759",0,ordinary,ordinary,6,0
"52,773",0.6931471806,ordinary,ordinary,11,0
"52,775",0.6931471806,ordinary,ordinary,1,0
"52,779",0,ordinary,ordinary,1,0
"52,782",0.6931471806,ordinary,ordinary,1,0
"52,783",0,ordinary,ordinary,1,0
"52,788",0.6931471806,ordinary,ordinary,8,0
"52,790",2.295203096,ordinary,ordinary,96,1
"52,795",0,ordinary,ordinary,10,0
"52,796",0,ordinary,ordinary,1,0
"52,797",0,ordinary,ordinary,39,0
"52,800",0.6931471806,ordinary,ordinary,6,0
"52,801",0.6931471806,ordinary,ordinary,101,0
"52,802",2.783087626,ordinary,ordinary,46,0
"52,803",0.6931471806,ordinary,ordinary,1,0
"52,814",0,ordinary,ordinary,14,0
"52,823",1.7917594692,ordinary,ordinary,11,0
"52,826",0,ordinary,ordinary,16,0
"52,835",0.6931471806,ordinary,ordinary,11,0
"52,837",0,ordinary,ordinary,111,0
"52,838",0,ordinary,ordinary,6,0
"52,839",0,ordinary,ordinary,9,0
"52,840",0,ordinary,ordinary,1,0
"52,842",0.6931471806,ordinary,ordinary,8,0
"52,843",0,ordinary,ordinary,1,0
"52,845",0.6931471806,ordinary,ordinary,1,0
"52,850",0,ordinary,ordinary,1,0
"52,858",0,ordinary,ordinary,1,0
"52,859",0.6931471806,ordinary,ordinary,6,0
"52,863",1.8225432561,top_5_10,outstanding,241,0
"52,866",0,ordinary,ordinary,1,0
"52,872",0.6931471806,ordinary,ordinary,1,0
"52,874",0,ordinary,ordinary,9,0
"52,884",0.6931471806,ordinary,ordinary,11,0
"52,886",0.6931471806,ordinary,ordinary,21,0
"52,890",0,ordinary,ordinary,9,0
"52,905",0,ordinary,ordinary,11,0
"52,910",0,ordinary,ordinary,1,0
"52,920",0,ordinary,ordinary,101,0
"52,921",0.6931471806,ordinary,ordinary,16,0
"52,922",0,ordinary,ordinary,14,0
"52,925",0,ordinary,ordinary,21,0
"52,932",0.6931471806,ordinary,ordinary,6,0
"52,936",0.6931471806,ordinary,ordinary,1,0
"52,937",0,ordinary,ordinary,1,0
"52,941",0,ordinary,ordinary,108,0
"52,942",0.6931471806,ordinary,ordinary,41,0
"52,943",0.6931471806,ordinary,ordinary,34,0
"52,948",0,ordinary,ordinary,1,0
"52,954",0,ordinary,ordinary,16,0
"52,960",0,ordinary,ordinary,1,0
"52,964",0.6931471806,ordinary,ordinary,11,0
"52,965",1.735126457,ordinary,ordinary,21,0
"52,967",0,ordinary,ordinary,121,0
"52,969",0,ordinary,ordinary,19,0
"52,973",0,ordinary,ordinary,14,0
"52,978",2.4067041623,top_10_15,outstanding,165,1
"52,981",0.6931471806,ordinary,ordinary,16,0
"52,985",0.6931471806,ordinary,ordinary,4,0
"52,988",0,ordinary,ordinary,6,0
"52,989",1.0986122887,ordinary,ordinary,14,0
"52,993",0.6931471806,ordinary,ordinary,11,0
"52,999",0,ordinary,ordinary,13,0
"53,000",0,ordinary,ordinary,1,0
"53,003",0.6931471806,ordinary,ordinary,6,0
"53,004",0,ordinary,ordinary,14,0
"53,005",0,ordinary,ordinary,1,0
"53,016",0.6931471806,ordinary,ordinary,6,0
"53,017",0.6931471806,ordinary,ordinary,118,0
"53,018",0.6365141683,ordinary,ordinary,5,0
"53,021",0,ordinary,ordinary,111,0
"53,022",0,ordinary,ordinary,1,0
"53,026",6.5401453001,top_5_10,outstanding,315,1
"53,028",0.6931471806,ordinary,ordinary,51,1
"53,031",0,ordinary,ordinary,1,0
"53,036",0.6931471806,ordinary,ordinary,14,0
"53,037",0,ordinary,ordinary,56,1
"53,040",1.7480673485,ordinary,ordinary,20,0
"53,041",0,ordinary,ordinary,3,0
"53,045",0,ordinary,ordinary,1,0
"53,051",0.6931471806,ordinary,ordinary,11,0
"53,056",0.6931471806,ordinary,ordinary,21,0
"53,058",1.2554823252,ordinary,ordinary,100,0
"53,061",1.8858108895,top_10_15,outstanding,156,1
"53,065",0,ordinary,ordinary,1,0
"53,078",0,ordinary,ordinary,1,0
"53,089",0.6931471806,ordinary,ordinary,6,0
"53,090",0,ordinary,ordinary,6,0
"53,099",0,ordinary,ordinary,11,0
"53,101",0,ordinary,ordinary,31,0
"53,104",0,ordinary,ordinary,1,0
"53,106",0,ordinary,ordinary,6,0
"53,110",0.6931471806,ordinary,ordinary,1,0
"53,113",1.6762349391,ordinary,ordinary,36,0
"53,115",0.6931471806,ordinary,ordinary,11,0
"53,118",0,ordinary,ordinary,1,0
"53,122",0.9368883075,ordinary,ordinary,4,0
"53,127",1.0986122887,ordinary,ordinary,126,0
"53,133",0,ordinary,ordinary,31,0
"53,134",0.6931471806,ordinary,ordinary,21,0
"53,138",0.6931471806,ordinary,ordinary,1,0
"53,139",0,ordinary,ordinary,6,0
